review_id,product_id,brand,rating,title,text,date,verified,helpful_count,full_text,vader_compound,vader_pos,vader_neg,vader_neu,textblob_polarity,textblob_subjectivity,combined_score,sentiment_label
RELRQVSLWF90KM,BD6A2E0D06,Safari,4,Great product!,Amazing product at this price point. Affordable price. The material feels durable and the weight is very smooth. Recommended for frequent travelers.,2025-07-22,True,1,Great product!. Amazing product at this price point. Affordable price. The material feels durable and the weight is very smooth. Recommended for frequent travelers.,0.8826,0.328,0.0,0.672,0.555,0.65,0.7679,Positive
RY9V20YAR821UZ,BD6A2E0D06,Safari,4,Highly recommended,This is my second purchase from Safari and they never disappoint. Affordable price. The lock is even better than my previous bag.,2025-06-14,True,0,Highly recommended. This is my second purchase from Safari and they never disappoint. Affordable price. The lock is even better than my previous bag.,0.7392,0.257,0.0,0.743,0.1233,0.3017,0.5236,Positive
R8DALFYO1750CE,BD6A2E0D06,Safari,4,Fantastic purchase,I bought this for my recent vacation and it was perfect. Good value and the weight is top notch. Safari has done a great job with this one.,2025-12-23,True,25,Fantastic purchase. I bought this for my recent vacation and it was perfect. Good value and the weight is top notch. Safari has done a great job with this one.,0.9552,0.435,0.0,0.565,0.5667,0.6667,0.8192,Positive
R6MM1ZXYVGIUI9,BD6A2E0D06,Safari,3,Expected more,"Not bad, not great. Lightweight. But I noticed handle durability after a few uses. The build quality started fine but degraded.",2025-11-07,True,1,"Expected more. Not bad, not great. Lightweight. But I noticed handle durability after a few uses. The build quality started fine but degraded.",0.106,0.212,0.128,0.659,0.0944,0.4861,0.102,Neutral
RUT6OM1FB8C7X0,BD6A2E0D06,Safari,4,Excellent quality,"Good product, delivered on time. Lightweight. The build quality impressed me the most. Using it regularly now - no complaints so far!",2025-12-20,True,0,"Excellent quality. Good product, delivered on time. Lightweight. The build quality impressed me the most. Using it regularly now - no complaints so far!",0.9052,0.38,0.0,0.62,0.5542,0.6962,0.7823,Positive
RB6IIDLRYE89FX,BD6A2E0D06,Safari,3,Decent but not great,"Average quality. Affordable price which is nice, but handle durability. Not bad for occasional trips but frequent travelers should consider spending more.",2025-08-08,True,0,"Decent but not great. Average quality. Affordable price which is nice, but handle durability. Not bad for occasional trips but frequent travelers should consider spending more.",0.465,0.214,0.127,0.659,0.1458,0.551,0.3533,Positive
RI04B7P47B42G0,BD6A2E0D06,Safari,4,Fantastic purchase,Premium feel without the premium price tag. Affordable price and decent space. Really impressed with the wheels.,2025-11-11,True,0,Fantastic purchase. Premium feel without the premium price tag. Affordable price and decent space. Really impressed with the wheels.,0.7902,0.291,0.0,0.709,0.5222,0.8556,0.6964,Positive
R9TR74QGEFQJG0,BD6A2E0D06,Safari,4,Amazing value,Premium feel without the premium price tag. Lightweight and good value. Really impressed with the handle.,2025-11-08,True,1,Amazing value. Premium feel without the premium price tag. Lightweight and good value. Really impressed with the handle.,0.9312,0.534,0.0,0.466,0.7667,0.8333,0.8736,Positive
R7ANQJLUUJMIYQ,B8A92F16C3,Safari,4,Highly recommended,I bought this for my recent vacation and it was perfect. Good value and the handle is top notch. Safari has done a great job with this one.,2026-01-17,True,0,Highly recommended. I bought this for my recent vacation and it was perfect. Good value and the handle is top notch. Safari has done a great job with this one.,0.9432,0.415,0.0,0.585,0.5267,0.6067,0.7974,Positive
RNH8RQ9NZ61231,B8A92F16C3,Safari,4,Perfect for travel,"Five stars! Affordable price, decent space, and excellent lock. What more can you ask for at this price?",2025-04-25,True,3,"Perfect for travel. Five stars! Affordable price, decent space, and excellent lock. What more can you ask for at this price?",0.8268,0.288,0.0,0.712,0.6667,0.7917,0.7708,Positive
R6HTF4PYZR6QCE,B8A92F16C3,Safari,5,Super happy,Great quality for the price. Affordable price. Used it for my trip and it handled everything well. The compartments works smoothly. Highly recommend.,2025-09-08,True,0,Super happy. Great quality for the price. Affordable price. Used it for my trip and it handled everything well. The compartments works smoothly. Highly recommend.,0.9485,0.453,0.0,0.547,0.5233,0.7392,0.7997,Positive
RO30UBMC97C7BO,B8A92F16C3,Safari,4,Great product!,Bought for my parents - they loved it! Lightweight and easy to maneuver. The build quality makes it very convenient to use.,2026-01-29,True,8,Great product!. Bought for my parents - they loved it! Lightweight and easy to maneuver. The build quality makes it very convenient to use.,0.9097,0.354,0.0,0.646,0.6271,0.6708,0.8108,Positive
RYXTXMGTT0IAAK,B8A92F16C3,Safari,4,Excellent quality,This is my second purchase from Safari and they never disappoint. Decent space. The weight is even better than my previous bag.,2025-04-29,True,0,Excellent quality. This is my second purchase from Safari and they never disappoint. Decent space. The weight is even better than my previous bag.,0.8342,0.297,0.0,0.703,0.3,0.4667,0.6472,Positive
RMJ70E3P15AHDB,B8A92F16C3,Safari,4,Amazing value,Using for office travel and it's perfect. Good value. Compact yet spacious. The weight deserves special mention.,2025-06-06,True,3,Amazing value. Using for office travel and it's perfect. Good value. Compact yet spacious. The weight deserves special mention.,0.9509,0.579,0.0,0.421,0.6643,0.7679,0.8506,Positive
RSK30LVYLKFXHK,B8A92F16C3,Safari,4,Worth the money,"Very satisfied! The build quality is good, Good value. Packing was easy due to the spacious compartments. The build quality is excellent.",2026-03-08,True,0,"Worth the money. Very satisfied! The build quality is good, Good value. Packing was easy due to the spacious compartments. The build quality is excellent.",0.9589,0.527,0.0,0.473,0.5458,0.644,0.8143,Positive
RBMXNSZOKGTII4,B8A92F16C3,Safari,4,Amazing value,Bought for my parents - they loved it! Decent space and easy to maneuver. The zipper makes it very convenient to use.,2026-01-25,True,3,Amazing value. Bought for my parents - they loved it! Decent space and easy to maneuver. The zipper makes it very convenient to use.,0.923,0.399,0.0,0.601,0.455,0.7,0.7592,Positive
RLCQNT3BNVBC2V,B8A92F16C3,Safari,3,Decent but not great,"Not bad, not great. Good value. But I noticed zip quality after a few uses. The zipper started fine but degraded.",2025-04-30,True,0,"Decent but not great. Not bad, not great. Good value. But I noticed zip quality after a few uses. The zipper started fine but degraded.",-0.9024,0.142,0.415,0.443,0.0905,0.5762,-0.5549,Negative
R8E9RIVH6T1NTM,B8A92F16C3,Safari,4,Love it!,Love this luggage! Affordable price and good value. Looks premium and feels sturdy. The compartments quality is really good for this price range.,2025-11-26,True,3,Love it!. Love this luggage! Affordable price and good value. Looks premium and feels sturdy. The compartments quality is really good for this price range.,0.955,0.466,0.0,0.534,0.6625,0.6,0.8526,Positive
ROUHFJ7UPFLN4R,B8A92F16C3,Safari,3,Mediocre quality,Product looks good but zip quality. Good value saves it somewhat. Usable but don't expect premium quality at this price.,2025-05-08,True,0,Mediocre quality. Product looks good but zip quality. Good value saves it somewhat. Usable but don't expect premium quality at this price.,0.836,0.319,0.0,0.681,0.3,0.7333,0.6484,Positive
RZR7TXCB48Y1O4,BCF28C6B65,Safari,4,Worth the money,"Five stars! Lightweight, affordable price, and excellent zipper. What more can you ask for at this price?",2025-12-11,False,0,"Worth the money. Five stars! Lightweight, affordable price, and excellent zipper. What more can you ask for at this price?",0.7088,0.247,0.0,0.753,0.625,0.5333,0.6795,Positive
RATOAZTKSZP7G7,BCF28C6B65,Safari,4,Amazing value,Perfect cabin luggage! Fits all airline requirements. Decent space. wheels is of great quality. Will suggest to friends.,2025-07-14,False,0,Amazing value. Perfect cabin luggage! Fits all airline requirements. Decent space. wheels is of great quality. Will suggest to friends.,0.9545,0.537,0.0,0.463,0.6417,0.8292,0.845,Positive
RC8QIZK3C9XBON,BCF28C6B65,Safari,4,Best luggage ever,Using for office travel and it's perfect. Lightweight. Compact yet spacious. The lock deserves special mention.,2025-08-08,False,0,Best luggage ever. Using for office travel and it's perfect. Lightweight. Compact yet spacious. The lock deserves special mention.,0.891,0.398,0.0,0.602,0.7857,0.6238,0.8541,Positive
R67I6YUJ7YKTXG,BCF28C6B65,Safari,4,Excellent quality,Bought for my parents - they loved it! Lightweight and easy to maneuver. The weight makes it very convenient to use.,2025-10-29,False,0,Excellent quality. Bought for my parents - they loved it! Lightweight and easy to maneuver. The weight makes it very convenient to use.,0.8955,0.35,0.0,0.65,0.6271,0.7333,0.8016,Positive
RFI4O6L1F90S9B,BCF28C6B65,Safari,4,Perfect for travel,Very practical and well-designed. Decent space. The interiors are well-organized with multiple pockets. zipper quality is commendable.,2025-08-28,True,0,Perfect for travel. Very practical and well-designed. Decent space. The interiors are well-organized with multiple pockets. zipper quality is commendable.,0.5719,0.163,0.0,0.837,0.3417,0.4917,0.4913,Positive
RJ9RM7PYXDW2ZC,BCF28C6B65,Safari,4,Must buy!,Very practical and well-designed. Lightweight. The interiors are well-organized with multiple pockets. weight quality is commendable.,2026-01-20,True,1,Must buy!. Very practical and well-designed. Lightweight. The interiors are well-organized with multiple pockets. weight quality is commendable.,0.0,0.0,0.0,1.0,0.1,0.15,0.035,Neutral
RDALMJEGQTOAMD,BCF28C6B65,Safari,4,Highly recommended,"Five stars! Decent space, good value, and excellent zipper. What more can you ask for at this price?",2025-06-06,True,2,"Highly recommended. Five stars! Decent space, good value, and excellent zipper. What more can you ask for at this price?",0.8856,0.416,0.0,0.584,0.5133,0.6613,0.7553,Positive
RGNEKRCPPRCJIW,BCF28C6B65,Safari,4,Super happy,"Five stars! Good value, decent space, and excellent handle. What more can you ask for at this price?",2025-06-08,True,0,"Super happy. Five stars! Good value, decent space, and excellent handle. What more can you ask for at this price?",0.9508,0.53,0.0,0.47,0.6167,0.7389,0.8339,Positive
R4N5PP3XVKVZRG,BCF28C6B65,Safari,4,Highly recommended,Love this luggage! Affordable price and lightweight. Looks premium and feels sturdy. The zipper quality is really good for this price range.,2025-09-17,True,0,Highly recommended. Love this luggage! Affordable price and lightweight. Looks premium and feels sturdy. The zipper quality is really good for this price range.,0.8766,0.324,0.0,0.676,0.495,0.58,0.743,Positive
RN7H9G1A07H23C,BCF28C6B65,Safari,4,Best luggage ever,"Good product, delivered on time. Decent space. The material impressed me the most. Using it regularly now - no complaints so far!",2025-09-11,True,0,"Best luggage ever. Good product, delivered on time. Decent space. The material impressed me the most. Using it regularly now - no complaints so far!",0.9144,0.378,0.0,0.622,0.4988,0.5919,0.7689,Positive
RZ2C9ROS7YT2M6,BCF28C6B65,Safari,4,Worth the money,"Very satisfied! The build quality is good, Lightweight. Packing was easy due to the spacious compartments. The lock is excellent.",2025-07-08,True,3,"Worth the money. Very satisfied! The build quality is good, Lightweight. Packing was easy due to the spacious compartments. The lock is excellent.",0.9298,0.451,0.0,0.549,0.5201,0.6514,0.7864,Positive
RYO18PAJSSUUQO,BCF28C6B65,Safari,4,Must buy!,I bought this for my recent vacation and it was perfect. Affordable price and the compartments is top notch. Safari has done a great job with this one.,2025-04-26,True,0,Must buy!. I bought this for my recent vacation and it was perfect. Affordable price and the compartments is top notch. Safari has done a great job with this one.,0.8718,0.268,0.0,0.732,0.575,0.625,0.7679,Positive
R2SMDZQCBZAMD2,BE0EA7367F,Safari,4,Amazing value,"Good product, delivered on time. Lightweight. The zipper impressed me the most. Using it regularly now - no complaints so far!",2025-12-05,True,0,"Amazing value. Good product, delivered on time. Lightweight. The zipper impressed me the most. Using it regularly now - no complaints so far!",0.9294,0.45,0.0,0.55,0.4875,0.6795,0.7747,Positive
RGXO05QPAHKZ2U,BE0EA7367F,Safari,4,Worth the money,"Very satisfied! The build quality is good, Decent space. Packing was easy due to the spacious compartments. The build quality is excellent.",2025-07-08,True,0,"Worth the money. Very satisfied! The build quality is good, Decent space. Packing was easy due to the spacious compartments. The build quality is excellent.",0.9298,0.425,0.0,0.575,0.4696,0.6536,0.7687,Positive
